#Software: GetSingleShipInfo
#ProcessID: 5408 x64
#AppDomain: GetSingleShipInfo.exe
#FileName: D:\Code\Fuya\GetSingleShipInfo\bin\Debug\GetSingleShipInfo.exe
#BaseDirectory: D:\Code\Fuya\GetSingleShipInfo\bin\Debug\
#ApplicationType: WinForm
#CLR: 4.0.30319.42000
#OS: Windows 8 x64, afei/AFEI
#CPU: Intel(R) Core(TM) i7-6820HQ CPU @ 2.70GHz 2.71GHz 
#Memory: 7,258M/15,834M
#Date: 2017-11-20
#字段: 时间 线程ID 线程池Y网页W普通N 线程名 消息内容
#Fields: Time ThreadID IsPoolThread ThreadName Message
20:44:44.113  4 Y - DotNet.Utilities.Common v1.0.0.0       Build 2000-01-01
20:44:44.388  4 Y - GetSingleShipInfo v1.0.0.0       Build 2000-01-01
20:44:44.388  4 Y - nowtime:1511181884,now:2017-11-20 20:44:44,lasttime:2017-11-20 20:42:37,new:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181757}
20:45:33.600  4 Y - dt:2017-11-20 20:45:33,time:2017-11-20 20:42:37,latNew：30559302,lonNew114594210,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181933}
20:45:35.642  4 Y - dt:2017-11-20 20:45:35,time:2017-11-20 20:42:37,latNew：30559286,lonNew114594199,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181935}
20:45:37.576  4 Y - dt:2017-11-20 20:45:37,time:2017-11-20 20:42:37,latNew：30559269,lonNew114594188,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181937}
20:45:39.635  4 Y - dt:2017-11-20 20:45:39,time:2017-11-20 20:42:37,latNew：30559253,lonNew114594177,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181939}
20:45:41.575  4 Y - dt:2017-11-20 20:45:41,time:2017-11-20 20:42:37,latNew：30559237,lonNew114594166,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181941}
20:45:43.607  4 Y - dt:2017-11-20 20:45:43,time:2017-11-20 20:42:37,latNew：30559220,lonNew114594155,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181943}
20:45:45.592  4 Y - dt:2017-11-20 20:45:45,time:2017-11-20 20:42:37,latNew：30559204,lonNew114594145,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181945}
20:45:48.339  4 Y - dt:2017-11-20 20:45:48,time:2017-11-20 20:42:37,latNew：30559179,lonNew114594128,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181948}
20:45:49.603  4 Y - dt:2017-11-20 20:45:49,time:2017-11-20 20:42:37,latNew：30559171,lonNew114594123,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181949}
20:45:51.715  4 Y - dt:2017-11-20 20:45:51,time:2017-11-20 20:42:37,latNew：30559155,lonNew114594112,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181951}
